# 60km, 70km, 80km, 90km, 100km, 110km, 120km, 130km, 140km, 150km, 160km, 170km, 180km, 190km, 200km, 210km, 220km, 230km, 240km, 250km, 300km, 350km, 400km, 450km, 500km, 550km, 600km, 650km, 700km, 750km, 800km, 850km, 900km, 950km, 1000km
4.3142e-01,4.1479e-01,3.9425e-01,3.7906e-01,3.6773e-01,3.5401e-01,3.4326e-01,3.3393e-01,3.2460e-01,3.1724e-01,3.0734e-01,3.0147e-01,2.9507e-01,2.8904e-01,2.8218e-01,2.7678e-01,2.7220e-01,2.6623e-01,2.6358e-01,2.5929e-01,2.3903e-01,2.2391e-01,2.1011e-01,1.9915e-01,1.8788e-01,1.7804e-01,1.7008e-01,1.6969e-01,1.6261e-01,1.5102e-01,1.4963e-01,1.4057e-01,1.3897e-01,1.3950e-01,1.3275e-01
4.2926e-01,4.1248e-01,3.9200e-01,3.7675e-01,3.6531e-01,3.5168e-01,3.4087e-01,3.3152e-01,3.2217e-01,3.1474e-01,3.0496e-01,2.9903e-01,2.9259e-01,2.8656e-01,2.7966e-01,2.7425e-01,2.6965e-01,2.6369e-01,2.6102e-01,2.5673e-01,2.3643e-01,2.2138e-01,2.0759e-01,1.9658e-01,1.8541e-01,1.7549e-01,1.6763e-01,1.6722e-01,1.6018e-01,1.4863e-01,1.4724e-01,1.3818e-01,1.3674e-01,1.3708e-01,1.3054e-01
4.2712e-01,4.1019e-01,3.8976e-01,3.7445e-01,3.6292e-01,3.4937e-01,3.3850e-01,3.2913e-01,3.1977e-01,3.1227e-01,3.0261e-01,2.9662e-01,2.9014e-01,2.8411e-01,2.7717e-01,2.7174e-01,2.6714e-01,2.6118e-01,2.5850e-01,2.5420e-01,2.3388e-01,2.1889e-01,2.0512e-01,1.9406e-01,1.8298e-01,1.7300e-01,1.6523e-01,1.6481e-01,1.5781e-01,1.4631e-01,1.4491e-01,1.3587e-01,1.3457e-01,1.3472e-01,1.2839e-01
4.2499e-01,4.0791e-01,3.8754e-01,3.7217e-01,3.6055e-01,3.4708e-01,3.3616e-01,3.2676e-01,3.1739e-01,3.0982e-01,3.0028e-01,2.9423e-01,2.8771e-01,2.8169e-01,2.7472e-01,2.6927e-01,2.6467e-01,2.5871e-01,2.5601e-01,2.5171e-01,2.3136e-01,2.1645e-01,2.0269e-01,1.9159e-01,1.8061e-01,1.7057e-01,1.6290e-01,1.6245e-01,1.5549e-01,1.4406e-01,1.4264e-01,1.3362e-01,1.3246e-01,1.3243e-01,1.2630e-01
4.2287e-01,4.0565e-01,3.8534e-01,3.6991e-01,3.5820e-01,3.4481e-01,3.3383e-01,3.2442e-01,3.1503e-01,3.0740e-01,2.9798e-01,2.9187e-01,2.8532e-01,2.7930e-01,2.7229e-01,2.6684e-01,2.6223e-01,2.5627e-01,2.5356e-01,2.4926e-01,2.2889e-01,2.1405e-01,2.0031e-01,1.8916e-01,1.7829e-01,1.6819e-01,1.6063e-01,1.6015e-01,1.5324e-01,1.4187e-01,1.4043e-01,1.3145e-01,1.3040e-01,1.3020e-01,1.2428e-01
4.2076e-01,4.0341e-01,3.8315e-01,3.6766e-01,3.5587e-01,3.4255e-01,3.3153e-01,3.2210e-01,3.1270e-01,3.0501e-01,2.9570e-01,2.8954e-01,2.8295e-01,2.7694e-01,2.6990e-01,2.6443e-01,2.5982e-01,2.5387e-01,2.5114e-01,2.4684e-01,2.2646e-01,2.1169e-01,1.9797e-01,1.8679e-01,1.7602e-01,1.6587e-01,1.5842e-01,1.5791e-01,1.5104e-01,1.3975e-01,1.3828e-01,1.2934e-01,1.2841e-01,1.2803e-01,1.2233e-01
4.1867e-01,4.0118e-01,3.8098e-01,3.6544e-01,3.5355e-01,3.4032e-01,3.2925e-01,3.1980e-01,3.1039e-01,3.0264e-01,2.9345e-01,2.8724e-01,2.8061e-01,2.7461e-01,2.6753e-01,2.6206e-01,2.5744e-01,2.5150e-01,2.4876e-01,2.4446e-01,2.2407e-01,2.0938e-01,1.9568e-01,1.8447e-01,1.7380e-01,1.6360e-01,1.5626e-01,1.5572e-01,1.4890e-01,1.3769e-01,1.3619e-01,1.2730e-01,1.2647e-01,1.2593e-01,1.2043e-01
4.1659e-01,3.9896e-01,3.7882e-01,3.6323e-01,3.5126e-01,3.3810e-01,3.2699e-01,3.1752e-01,3.0810e-01,3.0030e-01,2.9122e-01,2.8496e-01,2.7830e-01,2.7230e-01,2.6520e-01,2.5972e-01,2.5510e-01,2.4917e-01,2.4641e-01,2.4211e-01,2.2172e-01,2.0710e-01,1.9343e-01,1.8220e-01,1.7163e-01,1.6139e-01,1.5417e-01,1.5359e-01,1.4682e-01,1.3569e-01,1.3416e-01,1.2532e-01,1.2459e-01,1.2388e-01,1.1860e-01
4.1452e-01,3.9677e-01,3.7667e-01,3.6103e-01,3.4899e-01,3.3591e-01,3.2475e-01,3.1527e-01,3.0583e-01,2.9798e-01,2.8902e-01,2.8270e-01,2.7602e-01,2.7003e-01,2.6290e-01,2.5741e-01,2.5278e-01,2.4687e-01,2.4410e-01,2.3980e-01,2.1941e-01,2.0487e-01,1.9123e-01,1.7997e-01,1.6951e-01,1.5924e-01,1.5213e-01,1.5150e-01,1.4479e-01,1.3375e-01,1.3219e-01,1.2341e-01,1.2276e-01,1.2190e-01,1.1683e-01
4.1246e-01,3.9458e-01,3.7454e-01,3.5885e-01,3.4674e-01,3.3373e-01,3.2253e-01,3.1303e-01,3.0359e-01,2.9569e-01,2.8684e-01,2.8048e-01,2.7377e-01,2.6778e-01,2.6062e-01,2.5514e-01,2.5050e-01,2.4461e-01,2.4182e-01,2.3752e-01,2.1713e-01,2.0267e-01,1.8907e-01,1.7779e-01,1.6743e-01,1.5714e-01,1.5015e-01,1.4947e-01,1.4281e-01,1.3187e-01,1.3027e-01,1.2156e-01,1.2099e-01,1.1997e-01,1.1512e-01
4.1042e-01,3.9241e-01,3.7243e-01,3.5669e-01,3.4450e-01,3.3157e-01,3.2033e-01,3.1082e-01,3.0137e-01,2.9342e-01,2.8468e-01,2.7828e-01,2.7154e-01,2.6556e-01,2.5838e-01,2.5289e-01,2.4826e-01,2.4237e-01,2.3958e-01,2.3528e-01,2.1490e-01,2.0052e-01,1.8696e-01,1.7566e-01,1.6540e-01,1.5509e-01,1.4822e-01,1.4750e-01,1.4089e-01,1.3005e-01,1.2841e-01,1.1977e-01,1.1927e-01,1.1811e-01,1.1347e-01
4.0838e-01,3.9026e-01,3.7033e-01,3.5455e-01,3.4229e-01,3.2943e-01,3.1815e-01,3.0863e-01,2.9918e-01,2.9118e-01,2.8254e-01,2.7610e-01,2.6935e-01,2.6336e-01,2.5617e-01,2.5068e-01,2.4604e-01,2.4017e-01,2.3737e-01,2.3307e-01,2.1271e-01,1.9840e-01,1.8489e-01,1.7357e-01,1.6342e-01,1.5309e-01,1.4635e-01,1.4557e-01,1.3902e-01,1.2829e-01,1.2661e-01,1.1805e-01,1.1761e-01,1.1630e-01,1.1187e-01
4.0636e-01,3.8812e-01,3.6825e-01,3.5242e-01,3.4010e-01,3.2731e-01,3.1600e-01,3.0646e-01,2.9700e-01,2.8896e-01,2.8043e-01,2.7395e-01,2.6718e-01,2.6119e-01,2.5398e-01,2.4850e-01,2.4385e-01,2.3801e-01,2.3519e-01,2.3089e-01,2.1055e-01,1.9633e-01,1.8285e-01,1.7152e-01,1.6149e-01,1.5114e-01,1.4453e-01,1.4369e-01,1.3720e-01,1.2658e-01,1.2486e-01,1.1638e-01,1.1599e-01,1.1455e-01,1.1033e-01
4.0436e-01,3.8600e-01,3.6618e-01,3.5031e-01,3.3792e-01,3.2520e-01,3.1386e-01,3.0431e-01,2.9485e-01,2.8677e-01,2.7834e-01,2.7183e-01,2.6503e-01,2.5905e-01,2.5183e-01,2.4635e-01,2.4170e-01,2.3587e-01,2.3304e-01,2.2875e-01,2.0843e-01,1.9429e-01,1.8086e-01,1.6953e-01,1.5960e-01,1.4924e-01,1.4276e-01,1.4186e-01,1.3544e-01,1.2493e-01,1.2316e-01,1.1478e-01,1.1443e-01,1.1285e-01,1.0884e-01
4.0236e-01,3.8389e-01,3.6412e-01,3.4822e-01,3.3576e-01,3.2311e-01,3.1174e-01,3.0218e-01,2.9272e-01,2.8460e-01,2.7628e-01,2.6973e-01,2.6292e-01,2.5694e-01,2.4970e-01,2.4423e-01,2.3957e-01,2.3377e-01,2.3093e-01,2.2664e-01,2.0635e-01,1.9229e-01,1.7892e-01,1.6757e-01,1.5775e-01,1.4740e-01,1.4105e-01,1.4008e-01,1.3372e-01,1.2334e-01,1.2151e-01,1.1323e-01,1.1291e-01,1.1121e-01,1.0740e-01
4.0038e-01,3.8180e-01,3.6208e-01,3.4614e-01,3.3363e-01,3.2105e-01,3.0964e-01,3.0007e-01,2.9061e-01,2.8246e-01,2.7424e-01,2.6765e-01,2.6083e-01,2.5485e-01,2.4760e-01,2.4213e-01,2.3748e-01,2.3170e-01,2.2885e-01,2.2457e-01,2.0430e-01,1.9033e-01,1.7701e-01,1.6566e-01,1.5595e-01,1.4560e-01,1.3938e-01,1.3835e-01,1.3205e-01,1.2179e-01,1.1991e-01,1.1174e-01,1.1144e-01,1.0962e-01,1.0602e-01
3.9841e-01,3.7972e-01,3.6005e-01,3.4408e-01,3.3151e-01,3.1899e-01,3.0757e-01,2.9798e-01,2.8852e-01,2.8034e-01,2.7222e-01,2.6560e-01,2.5876e-01,2.5279e-01,2.4553e-01,2.4007e-01,2.3542e-01,2.2966e-01,2.2680e-01,2.2252e-01,2.0229e-01,1.8841e-01,1.7514e-01,1.6379e-01,1.5419e-01,1.4385e-01,1.3777e-01,1.3666e-01,1.3043e-01,1.2030e-01,1.1836e-01,1.1030e-01,1.1002e-01,1.0808e-01,1.0469e-01
3.9645e-01,3.7766e-01,3.5804e-01,3.4204e-01,3.2941e-01,3.1696e-01,3.0551e-01,2.9592e-01,2.8646e-01,2.7825e-01,2.7022e-01,2.6358e-01,2.5673e-01,2.5076e-01,2.4349e-01,2.3804e-01,2.3338e-01,2.2765e-01,2.2478e-01,2.2051e-01,2.0032e-01,1.8652e-01,1.7331e-01,1.6196e-01,1.5247e-01,1.4214e-01,1.3620e-01,1.3502e-01,1.2885e-01,1.1887e-01,1.1687e-01,1.0891e-01,1.0865e-01,1.0659e-01,1.0341e-01
3.9450e-01,3.7561e-01,3.5605e-01,3.4001e-01,3.2733e-01,3.1495e-01,3.0347e-01,2.9387e-01,2.8442e-01,2.7617e-01,2.6824e-01,2.6157e-01,2.5472e-01,2.4875e-01,2.4147e-01,2.3604e-01,2.3138e-01,2.2567e-01,2.2279e-01,2.1853e-01,1.9838e-01,1.8467e-01,1.7152e-01,1.6018e-01,1.5080e-01,1.4048e-01,1.3468e-01,1.3343e-01,1.2733e-01,1.1748e-01,1.1542e-01,1.0758e-01,1.0732e-01,1.0516e-01,1.0218e-01
3.9256e-01,3.7357e-01,3.5406e-01,3.3800e-01,3.2526e-01,3.1295e-01,3.0145e-01,2.9185e-01,2.8239e-01,2.7413e-01,2.6629e-01,2.5960e-01,2.5273e-01,2.4677e-01,2.3949e-01,2.3406e-01,2.2940e-01,2.2372e-01,2.2084e-01,2.1658e-01,1.9648e-01,1.8285e-01,1.6977e-01,1.5844e-01,1.4917e-01,1.3887e-01,1.3320e-01,1.3188e-01,1.2584e-01,1.1614e-01,1.1401e-01,1.0630e-01,1.0604e-01,1.0377e-01,1.0099e-01
3.9064e-01,3.7155e-01,3.5209e-01,3.3600e-01,3.2322e-01,3.1097e-01,2.9945e-01,2.8984e-01,2.8039e-01,2.7210e-01,2.6436e-01,2.5764e-01,2.5077e-01,2.4481e-01,2.3753e-01,2.3212e-01,2.2745e-01,2.2181e-01,2.1891e-01,2.1466e-01,1.9461e-01,1.8107e-01,1.6805e-01,1.5673e-01,1.4757e-01,1.3731e-01,1.3178e-01,1.3037e-01,1.2440e-01,1.1485e-01,1.1266e-01,1.0508e-01,1.0481e-01,1.0243e-01,9.9850e-02
3.8872e-01,3.6955e-01,3.5014e-01,3.3402e-01,3.2119e-01,3.0901e-01,2.9747e-01,2.8785e-01,2.7841e-01,2.7010e-01,2.6245e-01,2.5571e-01,2.4884e-01,2.4288e-01,2.3559e-01,2.3020e-01,2.2553e-01,2.1992e-01,2.1702e-01,2.1277e-01,1.9278e-01,1.7933e-01,1.6637e-01,1.5507e-01,1.4602e-01,1.3578e-01,1.3039e-01,1.2890e-01,1.2301e-01,1.1360e-01,1.1134e-01,1.0390e-01,1.0361e-01,1.0114e-01,9.8755e-02
3.8682e-01,3.6756e-01,3.4820e-01,3.3206e-01,3.1918e-01,3.0706e-01,2.9551e-01,2.8589e-01,2.7645e-01,2.6812e-01,2.6056e-01,2.5381e-01,2.4693e-01,2.4097e-01,2.3369e-01,2.2831e-01,2.2364e-01,2.1806e-01,2.1515e-01,2.1092e-01,1.9098e-01,1.7762e-01,1.6473e-01,1.5344e-01,1.4451e-01,1.3430e-01,1.2905e-01,1.2748e-01,1.2166e-01,1.1240e-01,1.1008e-01,1.0276e-01,1.0246e-01,9.9896e-02,9.7704e-02
3.8494e-01,3.6558e-01,3.4627e-01,3.3011e-01,3.1720e-01,3.0513e-01,2.9357e-01,2.8394e-01,2.7452e-01,2.6616e-01,2.5869e-01,2.5192e-01,2.4505e-01,2.3909e-01,2.3181e-01,2.2645e-01,2.2178e-01,2.1623e-01,2.1332e-01,2.0909e-01,1.8921e-01,1.7594e-01,1.6313e-01,1.5185e-01,1.4303e-01,1.3286e-01,1.2776e-01,1.2610e-01,1.2035e-01,1.1125e-01,1.0885e-01,1.0168e-01,1.0135e-01,9.8697e-02,9.6696e-02
3.8306e-01,3.6362e-01,3.4436e-01,3.2818e-01,3.1522e-01,3.0322e-01,2.9165e-01,2.8202e-01,2.7260e-01,2.6423e-01,2.5685e-01,2.5006e-01,2.4319e-01,2.3723e-01,2.2995e-01,2.2461e-01,2.1995e-01,2.1443e-01,2.1151e-01,2.0729e-01,1.8748e-01,1.7429e-01,1.6156e-01,1.5030e-01,1.4160e-01,1.3147e-01,1.2650e-01,1.2476e-01,1.1908e-01,1.1014e-01,1.0767e-01,1.0064e-01,1.0027e-01,9.7543e-02,9.5728e-02
3.8119e-01,3.6167e-01,3.4246e-01,3.2626e-01,3.1327e-01,3.0133e-01,2.8975e-01,2.8011e-01,2.7070e-01,2.6232e-01,2.5502e-01,2.4823e-01,2.4135e-01,2.3540e-01,2.2813e-01,2.2281e-01,2.1814e-01,2.1266e-01,2.0973e-01,2.0552e-01,1.8578e-01,1.7268e-01,1.6002e-01,1.4879e-01,1.4020e-01,1.3011e-01,1.2529e-01,1.2346e-01,1.1785e-01,1.0907e-01,1.0653e-01,9.9648e-02,9.9242e-02,9.6432e-02,9.4802e-02
3.7934e-01,3.5974e-01,3.4058e-01,3.2436e-01,3.1133e-01,2.9945e-01,2.8786e-01,2.7822e-01,2.6882e-01,2.6043e-01,2.5322e-01,2.4641e-01,2.3954e-01,2.3359e-01,2.2633e-01,2.2103e-01,2.1636e-01,2.1091e-01,2.0798e-01,2.0378e-01,1.8411e-01,1.7110e-01,1.5852e-01,1.4732e-01,1.3883e-01,1.2880e-01,1.2411e-01,1.2220e-01,1.1666e-01,1.0805e-01,1.0543e-01,9.8698e-02,9.8248e-02,9.5364e-02,9.3914e-02
3.7749e-01,3.5782e-01,3.3871e-01,3.2248e-01,3.0941e-01,2.9759e-01,2.8599e-01,2.7635e-01,2.6697e-01,2.5856e-01,2.5144e-01,2.4462e-01,2.3775e-01,2.3181e-01,2.2455e-01,2.1927e-01,2.1461e-01,2.0919e-01,2.0626e-01,2.0207e-01,1.8247e-01,1.6956e-01,1.5706e-01,1.4588e-01,1.3751e-01,1.2752e-01,1.2298e-01,1.2098e-01,1.1550e-01,1.0706e-01,1.0436e-01,9.7790e-02,9.7292e-02,9.4338e-02,9.3064e-02
3.7566e-01,3.5592e-01,3.3685e-01,3.2061e-01,3.0751e-01,2.9575e-01,2.8415e-01,2.7450e-01,2.6513e-01,2.5672e-01,2.4967e-01,2.4285e-01,2.3599e-01,2.3005e-01,2.2280e-01,2.1754e-01,2.1288e-01,2.0751e-01,2.0457e-01,2.0039e-01,1.8087e-01,1.6804e-01,1.5562e-01,1.4447e-01,1.3622e-01,1.2629e-01,1.2188e-01,1.1979e-01,1.1439e-01,1.0612e-01,1.0334e-01,9.6924e-02,9.6371e-02,9.3352e-02,9.2251e-02
3.7384e-01,3.5403e-01,3.3501e-01,3.1875e-01,3.0563e-01,2.9392e-01,2.8232e-01,2.7267e-01,2.6331e-01,2.5490e-01,2.4793e-01,2.4110e-01,2.3425e-01,2.2831e-01,2.2107e-01,2.1584e-01,2.1118e-01,2.0584e-01,2.0290e-01,1.9873e-01,1.7929e-01,1.6656e-01,1.5422e-01,1.4310e-01,1.3496e-01,1.2509e-01,1.2082e-01,1.1864e-01,1.1331e-01,1.0521e-01,1.0235e-01,9.6097e-02,9.5487e-02,9.2406e-02,9.1473e-02
3.7204e-01,3.5215e-01,3.3318e-01,3.1691e-01,3.0376e-01,2.9211e-01,2.8050e-01,2.7086e-01,2.6152e-01,2.5310e-01,2.4621e-01,2.3938e-01,2.3253e-01,2.2659e-01,2.1937e-01,2.1417e-01,2.0950e-01,2.0421e-01,2.0126e-01,1.9711e-01,1.7775e-01,1.6510e-01,1.5286e-01,1.4177e-01,1.3374e-01,1.2392e-01,1.1979e-01,1.1753e-01,1.1226e-01,1.0434e-01,1.0140e-01,9.5309e-02,9.4637e-02,9.1499e-02,9.0729e-02
3.7024e-01,3.5029e-01,3.3137e-01,3.1509e-01,3.0192e-01,2.9032e-01,2.7871e-01,2.6907e-01,2.5974e-01,2.5132e-01,2.4451e-01,2.3767e-01,2.3084e-01,2.2490e-01,2.1769e-01,2.1252e-01,2.0786e-01,2.0260e-01,1.9965e-01,1.9551e-01,1.7623e-01,1.6368e-01,1.5152e-01,1.4047e-01,1.3255e-01,1.2280e-01,1.1880e-01,1.1645e-01,1.1125e-01,1.0351e-01,1.0049e-01,9.4559e-02,9.3820e-02,9.0630e-02,9.0019e-02
3.6845e-01,3.4844e-01,3.2956e-01,3.1328e-01,3.0008e-01,2.8854e-01,2.7693e-01,2.6729e-01,2.5798e-01,2.4956e-01,2.4283e-01,2.3599e-01,2.2917e-01,2.2323e-01,2.1604e-01,2.1089e-01,2.0623e-01,2.0102e-01,1.9807e-01,1.9393e-01,1.7475e-01,1.6228e-01,1.5022e-01,1.3920e-01,1.3139e-01,1.2171e-01,1.1785e-01,1.1540e-01,1.1028e-01,1.0271e-01,9.9612e-02,9.3845e-02,9.3037e-02,8.9797e-02,8.9341e-02
3.6668e-01,3.4660e-01,3.2778e-01,3.1149e-01,2.9827e-01,2.8678e-01,2.7518e-01,2.6554e-01,2.5624e-01,2.4782e-01,2.4116e-01,2.3433e-01,2.2752e-01,2.2159e-01,2.1441e-01,2.0929e-01,2.0464e-01,1.9946e-01,1.9651e-01,1.9239e-01,1.7329e-01,1.6092e-01,1.4894e-01,1.3796e-01,1.3026e-01,1.2065e-01,1.1692e-01,1.1439e-01,1.0934e-01,1.0194e-01,9.8766e-02,9.3167e-02,9.2285e-02,8.9000e-02,8.8693e-02
3.6492e-01,3.4478e-01,3.2600e-01,3.0971e-01,2.9647e-01,2.8504e-01,2.7344e-01,2.6380e-01,2.5452e-01,2.4610e-01,2.3952e-01,2.3269e-01,2.2589e-01,2.1996e-01,2.1281e-01,2.0772e-01,2.0306e-01,1.9793e-01,1.9498e-01,1.9087e-01,1.7187e-01,1.5958e-01,1.4770e-01,1.3676e-01,1.2917e-01,1.1963e-01,1.1603e-01,1.1342e-01,1.0842e-01,1.0121e-01,9.7953e-02,9.2523e-02,9.1564e-02,8.8238e-02,8.8075e-02
3.6316e-01,3.4297e-01,3.2424e-01,3.0794e-01,2.9469e-01,2.8331e-01,2.7171e-01,2.6208e-01,2.5282e-01,2.4441e-01,2.3790e-01,2.3107e-01,2.2429e-01,2.1836e-01,2.1123e-01,2.0617e-01,2.0151e-01,1.9642e-01,1.9347e-01,1.8937e-01,1.7047e-01,1.5827e-01,1.4648e-01,1.3559e-01,1.2810e-01,1.1864e-01,1.1517e-01,1.1247e-01,1.0754e-01,1.0051e-01,9.7172e-02,9.1912e-02,9.0873e-02,8.7510e-02,8.7486e-02
3.6142e-01,3.4118e-01,3.2249e-01,3.0619e-01,2.9293e-01,2.8160e-01,2.7001e-01,2.6038e-01,2.5114e-01,2.4273e-01,2.3629e-01,2.2947e-01,2.2271e-01,2.1678e-01,2.0967e-01,2.0464e-01,1.9999e-01,1.9494e-01,1.9199e-01,1.8791e-01,1.6910e-01,1.5699e-01,1.4530e-01,1.3444e-01,1.2707e-01,1.1768e-01,1.1434e-01,1.1155e-01,1.0669e-01,9.9844e-02,9.6421e-02,9.1333e-02,9.0210e-02,8.6814e-02,8.6923e-02
3.5969e-01,3.3940e-01,3.2076e-01,3.0446e-01,2.9118e-01,2.7990e-01,2.6832e-01,2.5870e-01,2.4948e-01,2.4108e-01,2.3471e-01,2.2789e-01,2.2115e-01,2.1523e-01,2.0814e-01,2.0314e-01,1.9849e-01,1.9349e-01,1.9053e-01,1.8646e-01,1.6775e-01,1.5574e-01,1.4414e-01,1.3333e-01,1.2607e-01,1.1676e-01,1.1354e-01,1.1067e-01,1.0587e-01,9.9205e-02,9.5700e-02,9.0784e-02,8.9576e-02,8.6151e-02,8.6387e-02
3.5797e-01,3.3763e-01,3.1903e-01,3.0274e-01,2.8945e-01,2.7822e-01,2.6665e-01,2.5703e-01,2.4784e-01,2.3944e-01,2.3314e-01,2.2634e-01,2.1961e-01,2.1369e-01,2.0662e-01,2.0166e-01,1.9701e-01,1.9205e-01,1.8910e-01,1.8505e-01,1.6644e-01,1.5451e-01,1.4301e-01,1.3225e-01,1.2509e-01,1.1586e-01,1.1277e-01,1.0981e-01,1.0508e-01,9.8594e-02,9.5008e-02,9.0266e-02,8.8969e-02,8.5518e-02,8.5876e-02
3.5627e-01,3.3587e-01,3.1733e-01,3.0103e-01,2.8773e-01,2.7655e-01,2.6500e-01,2.5538e-01,2.4621e-01,2.3783e-01,2.3160e-01,2.2480e-01,2.1809e-01,2.1217e-01,2.0513e-01,2.0020e-01,1.9556e-01,1.9064e-01,1.8769e-01,1.8365e-01,1.6515e-01,1.5331e-01,1.4191e-01,1.3119e-01,1.2414e-01,1.1500e-01,1.1203e-01,1.0899e-01,1.0432e-01,9.8012e-02,9.4344e-02,8.9775e-02,8.8389e-02,8.4916e-02,8.5388e-02
3.5457e-01,3.3413e-01,3.1563e-01,2.9934e-01,2.8604e-01,2.7490e-01,2.6336e-01,2.5375e-01,2.4460e-01,2.3623e-01,2.3007e-01,2.2328e-01,2.1659e-01,2.1068e-01,2.0367e-01,1.9877e-01,1.9413e-01,1.8926e-01,1.8631e-01,1.8229e-01,1.6389e-01,1.5213e-01,1.4084e-01,1.3016e-01,1.2322e-01,1.1416e-01,1.1131e-01,1.0819e-01,1.0358e-01,9.7455e-02,9.3707e-02,8.9312e-02,8.7833e-02,8.4342e-02,8.4923e-02
3.5288e-01,3.3241e-01,3.1395e-01,2.9766e-01,2.8435e-01,2.7327e-01,2.6174e-01,2.5214e-01,2.4301e-01,2.3466e-01,2.2856e-01,2.2178e-01,2.1512e-01,2.0921e-01,2.0222e-01,1.9736e-01,1.9272e-01,1.8790e-01,1.8495e-01,1.8094e-01,1.6265e-01,1.5098e-01,1.3979e-01,1.2917e-01,1.2233e-01,1.1336e-01,1.1062e-01,1.0742e-01,1.0286e-01,9.6924e-02,9.3096e-02,8.8874e-02,8.7302e-02,8.3797e-02,8.4479e-02
3.5121e-01,3.3069e-01,3.1228e-01,2.9600e-01,2.8269e-01,2.7165e-01,2.6014e-01,2.5055e-01,2.4144e-01,2.3310e-01,2.2706e-01,2.2030e-01,2.1366e-01,2.0776e-01,2.0080e-01,1.9597e-01,1.9134e-01,1.8656e-01,1.8361e-01,1.7962e-01,1.6144e-01,1.4986e-01,1.3877e-01,1.2819e-01,1.2146e-01,1.1258e-01,1.0995e-01,1.0667e-01,1.0218e-01,9.6418e-02,9.2510e-02,8.8462e-02,8.6794e-02,8.3278e-02,8.4056e-02
3.4955e-01,3.2899e-01,3.1062e-01,2.9435e-01,2.8104e-01,2.7005e-01,2.5855e-01,2.4897e-01,2.3989e-01,2.3157e-01,2.2559e-01,2.1884e-01,2.1222e-01,2.0632e-01,1.9940e-01,1.9461e-01,1.8998e-01,1.8524e-01,1.8230e-01,1.7832e-01,1.6025e-01,1.4876e-01,1.3777e-01,1.2725e-01,1.2062e-01,1.1183e-01,1.0930e-01,1.0595e-01,1.0151e-01,9.5935e-02,9.1948e-02,8.8073e-02,8.6308e-02,8.2786e-02,8.3651e-02
3.4789e-01,3.2730e-01,3.0898e-01,2.9272e-01,2.7940e-01,2.6846e-01,2.5698e-01,2.4741e-01,2.3835e-01,2.3005e-01,2.2413e-01,2.1740e-01,2.1081e-01,2.0491e-01,1.9802e-01,1.9326e-01,1.8864e-01,1.8395e-01,1.8101e-01,1.7705e-01,1.5909e-01,1.4768e-01,1.3680e-01,1.2633e-01,1.1980e-01,1.1110e-01,1.0868e-01,1.0526e-01,1.0087e-01,9.5474e-02,9.1409e-02,8.7707e-02,8.5844e-02,8.2319e-02,8.3264e-02
3.4625e-01,3.2563e-01,3.0735e-01,2.9110e-01,2.7778e-01,2.6688e-01,2.5543e-01,2.4586e-01,2.3683e-01,2.2855e-01,2.2270e-01,2.1598e-01,2.0941e-01,2.0352e-01,1.9666e-01,1.9194e-01,1.8732e-01,1.8268e-01,1.7974e-01,1.7580e-01,1.5796e-01,1.4663e-01,1.3585e-01,1.2543e-01,1.1900e-01,1.1040e-01,1.0808e-01,1.0459e-01,1.0025e-01,9.5034e-02,9.0893e-02,8.7363e-02,8.5401e-02,8.1876e-02,8.2894e-02
3.4462e-01,3.2396e-01,3.0573e-01,2.8949e-01,2.7618e-01,2.6533e-01,2.5389e-01,2.4434e-01,2.3533e-01,2.2707e-01,2.2127e-01,2.1458e-01,2.0804e-01,2.0215e-01,1.9532e-01,1.9064e-01,1.8602e-01,1.8143e-01,1.7850e-01,1.7457e-01,1.5684e-01,1.4559e-01,1.3493e-01,1.2456e-01,1.1823e-01,1.0972e-01,1.0750e-01,1.0394e-01,9.9654e-02,9.4614e-02,9.0397e-02,8.7038e-02,8.4977e-02,8.1456e-02,8.2540e-02
3.4300e-01,3.2231e-01,3.0412e-01,2.8790e-01,2.7459e-01,2.6378e-01,2.5237e-01,2.4282e-01,2.3385e-01,2.2561e-01,2.1987e-01,2.1319e-01,2.0668e-01,2.0080e-01,1.9400e-01,1.8936e-01,1.8475e-01,1.8020e-01,1.7727e-01,1.7336e-01,1.5575e-01,1.4459e-01,1.3403e-01,1.2371e-01,1.1749e-01,1.0907e-01,1.0694e-01,1.0331e-01,9.9076e-02,9.4213e-02,8.9922e-02,8.6733e-02,8.4572e-02,8.1058e-02,8.2199e-02
3.4139e-01,3.2068e-01,3.0253e-01,2.8632e-01,2.7302e-01,2.6225e-01,2.5086e-01,2.4133e-01,2.3239e-01,2.2417e-01,2.1848e-01,2.1183e-01,2.0534e-01,1.9946e-01,1.9270e-01,1.8810e-01,1.8349e-01,1.7900e-01,1.7607e-01,1.7218e-01,1.5469e-01,1.4360e-01,1.3315e-01,1.2289e-01,1.1676e-01,1.0844e-01,1.0640e-01,1.0271e-01,9.8518e-02,9.3830e-02,8.9466e-02,8.6445e-02,8.4185e-02,8.0682e-02,8.1872e-02
