# 60km, 70km, 80km, 90km, 100km, 110km, 120km, 130km, 140km, 150km, 160km, 170km, 180km, 190km, 200km, 210km, 220km, 230km, 240km, 250km, 300km, 350km, 400km, 450km, 500km, 550km, 600km, 650km, 700km, 750km, 800km, 850km, 900km, 950km, 1000km
1.3463e-01,1.2473e-01,1.1663e-01,1.1003e-01,1.0437e-01,9.9416e-02,9.5214e-02,9.1492e-02,8.8170e-02,8.5220e-02,8.2348e-02,7.9986e-02,7.7782e-02,7.5613e-02,7.3724e-02,7.1903e-02,7.0238e-02,6.8837e-02,6.7271e-02,6.5912e-02,5.9933e-02,5.5784e-02,5.2028e-02,4.9152e-02,4.6530e-02,4.4021e-02,4.1509e-02,4.0891e-02,3.9145e-02,3.8015e-02,3.6836e-02,3.5679e-02,3.4426e-02,3.3859e-02,3.2910e-02
1.3452e-01,1.2463e-01,1.1653e-01,1.0994e-01,1.0428e-01,9.9335e-02,9.5136e-02,9.1416e-02,8.8100e-02,8.5149e-02,8.2283e-02,7.9920e-02,7.7718e-02,7.5553e-02,7.3663e-02,7.1839e-02,7.0182e-02,6.8779e-02,6.7218e-02,6.5858e-02,5.9882e-02,5.5738e-02,5.1985e-02,4.9110e-02,4.6486e-02,4.3991e-02,4.1473e-02,4.0856e-02,3.9105e-02,3.7984e-02,3.6807e-02,3.5646e-02,3.4399e-02,3.3832e-02,3.2882e-02
1.3441e-01,1.2453e-01,1.1644e-01,1.0985e-01,1.0420e-01,9.9255e-02,9.5058e-02,9.1341e-02,8.8030e-02,8.5079e-02,8.2218e-02,7.9854e-02,7.7655e-02,7.5493e-02,7.3602e-02,7.1774e-02,7.0126e-02,6.8722e-02,6.7164e-02,6.5803e-02,5.9831e-02,5.5691e-02,5.1942e-02,4.9069e-02,4.6443e-02,4.3961e-02,4.1437e-02,4.0821e-02,3.9065e-02,3.7953e-02,3.6777e-02,3.5613e-02,3.4373e-02,3.3806e-02,3.2855e-02
1.3430e-01,1.2442e-01,1.1634e-01,1.0976e-01,1.0411e-01,9.9174e-02,9.4980e-02,9.1266e-02,8.7960e-02,8.5010e-02,8.2153e-02,7.9788e-02,7.7591e-02,7.5434e-02,7.3542e-02,7.1710e-02,7.0069e-02,6.8665e-02,6.7110e-02,6.5749e-02,5.9780e-02,5.5645e-02,5.1899e-02,4.9028e-02,4.6399e-02,4.3932e-02,4.1402e-02,4.0787e-02,3.9025e-02,3.7922e-02,3.6748e-02,3.5581e-02,3.4346e-02,3.3779e-02,3.2828e-02
1.3419e-01,1.2432e-01,1.1624e-01,1.0967e-01,1.0403e-01,9.9094e-02,9.4903e-02,9.1191e-02,8.7890e-02,8.4940e-02,8.2088e-02,7.9723e-02,7.7528e-02,7.5374e-02,7.3482e-02,7.1646e-02,7.0013e-02,6.8607e-02,6.7057e-02,6.5695e-02,5.9729e-02,5.5598e-02,5.1857e-02,4.8987e-02,4.6356e-02,4.3902e-02,4.1367e-02,4.0752e-02,3.8985e-02,3.7891e-02,3.6718e-02,3.5548e-02,3.4320e-02,3.3752e-02,3.2801e-02
1.3408e-01,1.2422e-01,1.1615e-01,1.0958e-01,1.0394e-01,9.9014e-02,9.4825e-02,9.1117e-02,8.7820e-02,8.4870e-02,8.2024e-02,7.9657e-02,7.7465e-02,7.5314e-02,7.3422e-02,7.1583e-02,6.9957e-02,6.8550e-02,6.7004e-02,6.5641e-02,5.9678e-02,5.5552e-02,5.1814e-02,4.8946e-02,4.6313e-02,4.3873e-02,4.1331e-02,4.0717e-02,3.8945e-02,3.7860e-02,3.6689e-02,3.5515e-02,3.4295e-02,3.3726e-02,3.2775e-02
1.3397e-01,1.2412e-01,1.1606e-01,1.0949e-01,1.0386e-01,9.8935e-02,9.4748e-02,9.1043e-02,8.7751e-02,8.4801e-02,8.1960e-02,7.9591e-02,7.7401e-02,7.5255e-02,7.3362e-02,7.1519e-02,6.9901e-02,6.8493e-02,6.6951e-02,6.5587e-02,5.9628e-02,5.5505e-02,5.1772e-02,4.8905e-02,4.6270e-02,4.3844e-02,4.1297e-02,4.0682e-02,3.8905e-02,3.7830e-02,3.6660e-02,3.5482e-02,3.4269e-02,3.3699e-02,3.2748e-02
1.3386e-01,1.2402e-01,1.1596e-01,1.0940e-01,1.0377e-01,9.8855e-02,9.4671e-02,9.0968e-02,8.7681e-02,8.4732e-02,8.1896e-02,7.9525e-02,7.7339e-02,7.5196e-02,7.3302e-02,7.1455e-02,6.9845e-02,6.8436e-02,6.6898e-02,6.5533e-02,5.9577e-02,5.5458e-02,5.1730e-02,4.8864e-02,4.6227e-02,4.3815e-02,4.1262e-02,4.0648e-02,3.8865e-02,3.7799e-02,3.6630e-02,3.5449e-02,3.4243e-02,3.3672e-02,3.2722e-02
1.3375e-01,1.2392e-01,1.1587e-01,1.0931e-01,1.0369e-01,9.8776e-02,9.4595e-02,9.0894e-02,8.7612e-02,8.4663e-02,8.1832e-02,7.9460e-02,7.7276e-02,7.5137e-02,7.3242e-02,7.1392e-02,6.9788e-02,6.8378e-02,6.6846e-02,6.5479e-02,5.9527e-02,5.5411e-02,5.1688e-02,4.8823e-02,4.6184e-02,4.3787e-02,4.1228e-02,4.0613e-02,3.8825e-02,3.7769e-02,3.6601e-02,3.5417e-02,3.4218e-02,3.3645e-02,3.2695e-02
1.3364e-01,1.2382e-01,1.1577e-01,1.0922e-01,1.0361e-01,9.8697e-02,9.4518e-02,9.0820e-02,8.7543e-02,8.4594e-02,8.1769e-02,7.9394e-02,7.7213e-02,7.5078e-02,7.3183e-02,7.1328e-02,6.9732e-02,6.8321e-02,6.6794e-02,6.5425e-02,5.9477e-02,5.5364e-02,5.1646e-02,4.8782e-02,4.6142e-02,4.3758e-02,4.1194e-02,4.0579e-02,3.8785e-02,3.7738e-02,3.6572e-02,3.5384e-02,3.4193e-02,3.3618e-02,3.2669e-02
1.3353e-01,1.2372e-01,1.1568e-01,1.0913e-01,1.0352e-01,9.8618e-02,9.4442e-02,9.0747e-02,8.7474e-02,8.4525e-02,8.1705e-02,7.9329e-02,7.7150e-02,7.5019e-02,7.3123e-02,7.1265e-02,6.9676e-02,6.8264e-02,6.6741e-02,6.5371e-02,5.9427e-02,5.5317e-02,5.1605e-02,4.8742e-02,4.6099e-02,4.3730e-02,4.1161e-02,4.0544e-02,3.8745e-02,3.7708e-02,3.6543e-02,3.5351e-02,3.4168e-02,3.3591e-02,3.2643e-02
1.3343e-01,1.2362e-01,1.1559e-01,1.0904e-01,1.0344e-01,9.8539e-02,9.4366e-02,9.0673e-02,8.7405e-02,8.4457e-02,8.1642e-02,7.9263e-02,7.7088e-02,7.4960e-02,7.3064e-02,7.1202e-02,6.9620e-02,6.8207e-02,6.6689e-02,6.5317e-02,5.9377e-02,5.5269e-02,5.1563e-02,4.8701e-02,4.6057e-02,4.3701e-02,4.1127e-02,4.0510e-02,3.8705e-02,3.7678e-02,3.6514e-02,3.5318e-02,3.4143e-02,3.3563e-02,3.2617e-02
1.3332e-01,1.2352e-01,1.1549e-01,1.0895e-01,1.0336e-01,9.8461e-02,9.4290e-02,9.0600e-02,8.7336e-02,8.4389e-02,8.1579e-02,7.9198e-02,7.7026e-02,7.4901e-02,7.3005e-02,7.1139e-02,6.9564e-02,6.8150e-02,6.6637e-02,6.5264e-02,5.9327e-02,5.5222e-02,5.1522e-02,4.8661e-02,4.6015e-02,4.3673e-02,4.1094e-02,4.0476e-02,3.8665e-02,3.7648e-02,3.6485e-02,3.5286e-02,3.4119e-02,3.3536e-02,3.2591e-02
1.3321e-01,1.2342e-01,1.1540e-01,1.0887e-01,1.0327e-01,9.8382e-02,9.4214e-02,9.0527e-02,8.7268e-02,8.4320e-02,8.1516e-02,7.9132e-02,7.6964e-02,7.4843e-02,7.2946e-02,7.1076e-02,6.9508e-02,6.8093e-02,6.6586e-02,6.5210e-02,5.9277e-02,5.5174e-02,5.1481e-02,4.8620e-02,4.5973e-02,4.3645e-02,4.1061e-02,4.0442e-02,3.8625e-02,3.7618e-02,3.6457e-02,3.5253e-02,3.4094e-02,3.3509e-02,3.2566e-02
1.3310e-01,1.2332e-01,1.1531e-01,1.0878e-01,1.0319e-01,9.8304e-02,9.4139e-02,9.0454e-02,8.7199e-02,8.4252e-02,8.1454e-02,7.9067e-02,7.6902e-02,7.4784e-02,7.2887e-02,7.1014e-02,6.9452e-02,6.8037e-02,6.6534e-02,6.5157e-02,5.9228e-02,5.5126e-02,5.1440e-02,4.8580e-02,4.5931e-02,4.3617e-02,4.1029e-02,4.0408e-02,3.8585e-02,3.7588e-02,3.6428e-02,3.5220e-02,3.4070e-02,3.3481e-02,3.2540e-02
1.3300e-01,1.2322e-01,1.1522e-01,1.0869e-01,1.0311e-01,9.8226e-02,9.4063e-02,9.0381e-02,8.7131e-02,8.4185e-02,8.1391e-02,7.9002e-02,7.6840e-02,7.4726e-02,7.2828e-02,7.0952e-02,6.9397e-02,6.7980e-02,6.6483e-02,6.5104e-02,5.9178e-02,5.5078e-02,5.1400e-02,4.8540e-02,4.5890e-02,4.3589e-02,4.0996e-02,4.0374e-02,3.8545e-02,3.7558e-02,3.6399e-02,3.5188e-02,3.4046e-02,3.3454e-02,3.2515e-02
1.3289e-01,1.2312e-01,1.1512e-01,1.0860e-01,1.0302e-01,9.8149e-02,9.3988e-02,9.0308e-02,8.7062e-02,8.4117e-02,8.1329e-02,7.8937e-02,7.6778e-02,7.4668e-02,7.2770e-02,7.0889e-02,6.9341e-02,6.7923e-02,6.6431e-02,6.5051e-02,5.9129e-02,5.5030e-02,5.1359e-02,4.8500e-02,4.5848e-02,4.3561e-02,4.0964e-02,4.0340e-02,3.8505e-02,3.7528e-02,3.6371e-02,3.5155e-02,3.4022e-02,3.3426e-02,3.2489e-02
1.3278e-01,1.2303e-01,1.1503e-01,1.0852e-01,1.0294e-01,9.8071e-02,9.3913e-02,9.0236e-02,8.6994e-02,8.4049e-02,8.1267e-02,7.8872e-02,7.6716e-02,7.4610e-02,7.2711e-02,7.0828e-02,6.9285e-02,6.7867e-02,6.6380e-02,6.4998e-02,5.9079e-02,5.4983e-02,5.1319e-02,4.8460e-02,4.5807e-02,4.3533e-02,4.0932e-02,4.0306e-02,3.8465e-02,3.7498e-02,3.6343e-02,3.5123e-02,3.3998e-02,3.3398e-02,3.2464e-02
1.3268e-01,1.2293e-01,1.1494e-01,1.0843e-01,1.0286e-01,9.7994e-02,9.3839e-02,9.0164e-02,8.6926e-02,8.3982e-02,8.1205e-02,7.8807e-02,7.6655e-02,7.4552e-02,7.2653e-02,7.0766e-02,6.9229e-02,6.7810e-02,6.6329e-02,6.4945e-02,5.9030e-02,5.4934e-02,5.1279e-02,4.8420e-02,4.5766e-02,4.3505e-02,4.0900e-02,4.0272e-02,3.8425e-02,3.7469e-02,3.6314e-02,3.5090e-02,3.3975e-02,3.3371e-02,3.2439e-02
1.3257e-01,1.2283e-01,1.1485e-01,1.0834e-01,1.0278e-01,9.7916e-02,9.3764e-02,9.0092e-02,8.6858e-02,8.3915e-02,8.1143e-02,7.8742e-02,7.6594e-02,7.4494e-02,7.2595e-02,7.0704e-02,6.9173e-02,6.7753e-02,6.6278e-02,6.4892e-02,5.8981e-02,5.4886e-02,5.1239e-02,4.8380e-02,4.5725e-02,4.3477e-02,4.0869e-02,4.0238e-02,3.8385e-02,3.7439e-02,3.6286e-02,3.5058e-02,3.3951e-02,3.3343e-02,3.2414e-02
1.3247e-01,1.2273e-01,1.1476e-01,1.0825e-01,1.0270e-01,9.7839e-02,9.3690e-02,9.0020e-02,8.6790e-02,8.3848e-02,8.1082e-02,7.8677e-02,7.6532e-02,7.4436e-02,7.2537e-02,7.0643e-02,6.9118e-02,6.7697e-02,6.6228e-02,6.4839e-02,5.8932e-02,5.4838e-02,5.1199e-02,4.8340e-02,4.5685e-02,4.3450e-02,4.0838e-02,4.0204e-02,3.8346e-02,3.7409e-02,3.6258e-02,3.5026e-02,3.3928e-02,3.3315e-02,3.2389e-02
1.3236e-01,1.2264e-01,1.1467e-01,1.0817e-01,1.0262e-01,9.7763e-02,9.3616e-02,8.9948e-02,8.6723e-02,8.3781e-02,8.1020e-02,7.8613e-02,7.6471e-02,7.4378e-02,7.2479e-02,7.0582e-02,6.9062e-02,6.7641e-02,6.6177e-02,6.4786e-02,5.8883e-02,5.4790e-02,5.1159e-02,4.8301e-02,4.5644e-02,4.3422e-02,4.0807e-02,4.0171e-02,3.8306e-02,3.7380e-02,3.6230e-02,3.4994e-02,3.3905e-02,3.3287e-02,3.2364e-02
1.3226e-01,1.2254e-01,1.1458e-01,1.0808e-01,1.0253e-01,9.7686e-02,9.3542e-02,8.9876e-02,8.6655e-02,8.3714e-02,8.0959e-02,7.8548e-02,7.6410e-02,7.4321e-02,7.2421e-02,7.0522e-02,6.9007e-02,6.7584e-02,6.6126e-02,6.4734e-02,5.8835e-02,5.4742e-02,5.1120e-02,4.8261e-02,4.5604e-02,4.3395e-02,4.0776e-02,4.0137e-02,3.8266e-02,3.7350e-02,3.6202e-02,3.4962e-02,3.3882e-02,3.3259e-02,3.2339e-02
1.3215e-01,1.2244e-01,1.1449e-01,1.0800e-01,1.0245e-01,9.7610e-02,9.3468e-02,8.9805e-02,8.6588e-02,8.3647e-02,8.0897e-02,7.8484e-02,7.6350e-02,7.4263e-02,7.2364e-02,7.0461e-02,6.8951e-02,6.7528e-02,6.6076e-02,6.4682e-02,5.8786e-02,5.4693e-02,5.1080e-02,4.8222e-02,4.5564e-02,4.3368e-02,4.0745e-02,4.0104e-02,3.8227e-02,3.7321e-02,3.6174e-02,3.4930e-02,3.3859e-02,3.3231e-02,3.2315e-02
1.3205e-01,1.2234e-01,1.1440e-01,1.0791e-01,1.0237e-01,9.7533e-02,9.3394e-02,8.9734e-02,8.6520e-02,8.3581e-02,8.0836e-02,7.8419e-02,7.6289e-02,7.4205e-02,7.2306e-02,7.0401e-02,6.8896e-02,6.7472e-02,6.6026e-02,6.4629e-02,5.8738e-02,5.4645e-02,5.1041e-02,4.8182e-02,4.5524e-02,4.3340e-02,4.0715e-02,4.0070e-02,3.8187e-02,3.7292e-02,3.6146e-02,3.4898e-02,3.3836e-02,3.3204e-02,3.2290e-02
1.3195e-01,1.2225e-01,1.1431e-01,1.0782e-01,1.0229e-01,9.7457e-02,9.3321e-02,8.9663e-02,8.6453e-02,8.3515e-02,8.0775e-02,7.8355e-02,7.6228e-02,7.4148e-02,7.2249e-02,7.0342e-02,6.8840e-02,6.7416e-02,6.5976e-02,6.4577e-02,5.8689e-02,5.4597e-02,5.1002e-02,4.8143e-02,4.5485e-02,4.3313e-02,4.0685e-02,4.0037e-02,3.8148e-02,3.7262e-02,3.6118e-02,3.4866e-02,3.3814e-02,3.3176e-02,3.2265e-02
1.3184e-01,1.2215e-01,1.1422e-01,1.0774e-01,1.0221e-01,9.7381e-02,9.3247e-02,8.9592e-02,8.6386e-02,8.3449e-02,8.0715e-02,7.8291e-02,7.6168e-02,7.4091e-02,7.2192e-02,7.0282e-02,6.8785e-02,6.7360e-02,6.5926e-02,6.4525e-02,5.8641e-02,5.4548e-02,5.0964e-02,4.8104e-02,4.5445e-02,4.3286e-02,4.0655e-02,4.0004e-02,3.8109e-02,3.7233e-02,3.6091e-02,3.4835e-02,3.3791e-02,3.3148e-02,3.2241e-02
1.3174e-01,1.2206e-01,1.1413e-01,1.0765e-01,1.0213e-01,9.7306e-02,9.3174e-02,8.9521e-02,8.6319e-02,8.3383e-02,8.0654e-02,7.8227e-02,7.6108e-02,7.4034e-02,7.2135e-02,7.0223e-02,6.8730e-02,6.7304e-02,6.5876e-02,6.4474e-02,5.8593e-02,5.4500e-02,5.0925e-02,4.8064e-02,4.5406e-02,4.3259e-02,4.0625e-02,3.9970e-02,3.8070e-02,3.7204e-02,3.6063e-02,3.4803e-02,3.3769e-02,3.3120e-02,3.2217e-02
1.3163e-01,1.2196e-01,1.1404e-01,1.0757e-01,1.0205e-01,9.7230e-02,9.3101e-02,8.9451e-02,8.6252e-02,8.3317e-02,8.0593e-02,7.8164e-02,7.6048e-02,7.3976e-02,7.2078e-02,7.0164e-02,6.8675e-02,6.7248e-02,6.5826e-02,6.4422e-02,5.8545e-02,5.4451e-02,5.0886e-02,4.8025e-02,4.5367e-02,4.3232e-02,4.0596e-02,3.9937e-02,3.8031e-02,3.7175e-02,3.6035e-02,3.4772e-02,3.3747e-02,3.3092e-02,3.2192e-02
1.3153e-01,1.2186e-01,1.1395e-01,1.0748e-01,1.0197e-01,9.7155e-02,9.3029e-02,8.9380e-02,8.6185e-02,8.3251e-02,8.0533e-02,7.8100e-02,7.5988e-02,7.3919e-02,7.2021e-02,7.0106e-02,6.8620e-02,6.7192e-02,6.5776e-02,6.4370e-02,5.8497e-02,5.4403e-02,5.0848e-02,4.7986e-02,4.5328e-02,4.3205e-02,4.0566e-02,3.9904e-02,3.7992e-02,3.7146e-02,3.6008e-02,3.4741e-02,3.3724e-02,3.3064e-02,3.2168e-02
1.3143e-01,1.2177e-01,1.1386e-01,1.0740e-01,1.0189e-01,9.7079e-02,9.2956e-02,8.9310e-02,8.6118e-02,8.3186e-02,8.0472e-02,7.8037e-02,7.5928e-02,7.3862e-02,7.1964e-02,7.0048e-02,6.8565e-02,6.7136e-02,6.5726e-02,6.4319e-02,5.8449e-02,5.4354e-02,5.0810e-02,4.7947e-02,4.5290e-02,4.3179e-02,4.0537e-02,3.9871e-02,3.7953e-02,3.7117e-02,3.5981e-02,3.4710e-02,3.3702e-02,3.3036e-02,3.2144e-02
1.3133e-01,1.2167e-01,1.1378e-01,1.0731e-01,1.0181e-01,9.7004e-02,9.2884e-02,8.9240e-02,8.6051e-02,8.3120e-02,8.0412e-02,7.7973e-02,7.5868e-02,7.3806e-02,7.1908e-02,6.9990e-02,6.8510e-02,6.7081e-02,6.5677e-02,6.4268e-02,5.8401e-02,5.4306e-02,5.0772e-02,4.7908e-02,4.5251e-02,4.3152e-02,4.0508e-02,3.9838e-02,3.7915e-02,3.7088e-02,3.5953e-02,3.4679e-02,3.3680e-02,3.3008e-02,3.2120e-02
1.3122e-01,1.2158e-01,1.1369e-01,1.0723e-01,1.0173e-01,9.6929e-02,9.2812e-02,8.9170e-02,8.5985e-02,8.3055e-02,8.0352e-02,7.7910e-02,7.5808e-02,7.3749e-02,7.1851e-02,6.9933e-02,6.8455e-02,6.7025e-02,6.5627e-02,6.4216e-02,5.8354e-02,5.4257e-02,5.0734e-02,4.7870e-02,4.5213e-02,4.3125e-02,4.0479e-02,3.9805e-02,3.7876e-02,3.7058e-02,3.5926e-02,3.4648e-02,3.3659e-02,3.2980e-02,3.2096e-02
1.3112e-01,1.2148e-01,1.1360e-01,1.0714e-01,1.0165e-01,9.6855e-02,9.2740e-02,8.9100e-02,8.5918e-02,8.2990e-02,8.0292e-02,7.7847e-02,7.5749e-02,7.3692e-02,7.1795e-02,6.9876e-02,6.8400e-02,6.6970e-02,6.5578e-02,6.4166e-02,5.8306e-02,5.4209e-02,5.0696e-02,4.7831e-02,4.5175e-02,4.3099e-02,4.0450e-02,3.9773e-02,3.7838e-02,3.7029e-02,3.5899e-02,3.4617e-02,3.3637e-02,3.2952e-02,3.2072e-02
1.3102e-01,1.2139e-01,1.1351e-01,1.0706e-01,1.0157e-01,9.6780e-02,9.2668e-02,8.9031e-02,8.5852e-02,8.2925e-02,8.0232e-02,7.7784e-02,7.5690e-02,7.3636e-02,7.1739e-02,6.9819e-02,6.8345e-02,6.6914e-02,6.5529e-02,6.4115e-02,5.8259e-02,5.4160e-02,5.0658e-02,4.7792e-02,4.5137e-02,4.3072e-02,4.0422e-02,3.9740e-02,3.7800e-02,3.7000e-02,3.5872e-02,3.4587e-02,3.3615e-02,3.2924e-02,3.2048e-02
1.3092e-01,1.2130e-01,1.1343e-01,1.0698e-01,1.0149e-01,9.6706e-02,9.2596e-02,8.8961e-02,8.5786e-02,8.2860e-02,8.0172e-02,7.7721e-02,7.5630e-02,7.3579e-02,7.1683e-02,6.9763e-02,6.8291e-02,6.6859e-02,6.5480e-02,6.4064e-02,5.8212e-02,5.4112e-02,5.0621e-02,4.7754e-02,4.5099e-02,4.3046e-02,4.0393e-02,3.9707e-02,3.7762e-02,3.6971e-02,3.5845e-02,3.4557e-02,3.3594e-02,3.2896e-02,3.2024e-02
1.3082e-01,1.2120e-01,1.1334e-01,1.0689e-01,1.0142e-01,9.6631e-02,9.2525e-02,8.8892e-02,8.5720e-02,8.2796e-02,8.0112e-02,7.7659e-02,7.5571e-02,7.3523e-02,7.1627e-02,6.9707e-02,6.8236e-02,6.6804e-02,6.5430e-02,6.4014e-02,5.8164e-02,5.4063e-02,5.0583e-02,4.7715e-02,4.5062e-02,4.3019e-02,4.0365e-02,3.9674e-02,3.7725e-02,3.6943e-02,3.5817e-02,3.4527e-02,3.3572e-02,3.2868e-02,3.2000e-02
1.3072e-01,1.2111e-01,1.1325e-01,1.0681e-01,1.0134e-01,9.6557e-02,9.2453e-02,8.8823e-02,8.5654e-02,8.2731e-02,8.0053e-02,7.7597e-02,7.5512e-02,7.3466e-02,7.1571e-02,6.9652e-02,6.8182e-02,6.6749e-02,6.5381e-02,6.3963e-02,5.8117e-02,5.4015e-02,5.0546e-02,4.7677e-02,4.5025e-02,4.2993e-02,4.0337e-02,3.9642e-02,3.7688e-02,3.6914e-02,3.5790e-02,3.4497e-02,3.3551e-02,3.2840e-02,3.1976e-02
1.3062e-01,1.2101e-01,1.1316e-01,1.0673e-01,1.0126e-01,9.6483e-02,9.2382e-02,8.8754e-02,8.5588e-02,8.2667e-02,7.9993e-02,7.7534e-02,7.5453e-02,7.3410e-02,7.1515e-02,6.9597e-02,6.8128e-02,6.6694e-02,6.5332e-02,6.3913e-02,5.8070e-02,5.3967e-02,5.0509e-02,4.7639e-02,4.4988e-02,4.2967e-02,4.0309e-02,3.9609e-02,3.7651e-02,3.6885e-02,3.5764e-02,3.4467e-02,3.3530e-02,3.2812e-02,3.1952e-02
1.3052e-01,1.2092e-01,1.1308e-01,1.0664e-01,1.0118e-01,9.6410e-02,9.2311e-02,8.8686e-02,8.5522e-02,8.2603e-02,7.9933e-02,7.7472e-02,7.5395e-02,7.3354e-02,7.1460e-02,6.9542e-02,6.8073e-02,6.6639e-02,6.5283e-02,6.3863e-02,5.8024e-02,5.3919e-02,5.0472e-02,4.7601e-02,4.4951e-02,4.2941e-02,4.0281e-02,3.9577e-02,3.7614e-02,3.6856e-02,3.5737e-02,3.4438e-02,3.3509e-02,3.2784e-02,3.1929e-02
1.3042e-01,1.2083e-01,1.1299e-01,1.0656e-01,1.0110e-01,9.6336e-02,9.2240e-02,8.8617e-02,8.5456e-02,8.2539e-02,7.9874e-02,7.7411e-02,7.5336e-02,7.3298e-02,7.1404e-02,6.9488e-02,6.8019e-02,6.6584e-02,6.5234e-02,6.3813e-02,5.7977e-02,5.3870e-02,5.0435e-02,4.7562e-02,4.4914e-02,4.2914e-02,4.0253e-02,3.9545e-02,3.7577e-02,3.6827e-02,3.5710e-02,3.4409e-02,3.3488e-02,3.2756e-02,3.1905e-02
1.3032e-01,1.2074e-01,1.1291e-01,1.0648e-01,1.0102e-01,9.6262e-02,9.2169e-02,8.8549e-02,8.5391e-02,8.2475e-02,7.9814e-02,7.7349e-02,7.5278e-02,7.3242e-02,7.1349e-02,6.9435e-02,6.7965e-02,6.6529e-02,6.5185e-02,6.3763e-02,5.7930e-02,5.3822e-02,5.0399e-02,4.7524e-02,4.4877e-02,4.2888e-02,4.0226e-02,3.9513e-02,3.7541e-02,3.6798e-02,3.5683e-02,3.4380e-02,3.3467e-02,3.2729e-02,3.1881e-02
1.3022e-01,1.2064e-01,1.1282e-01,1.0639e-01,1.0095e-01,9.6189e-02,9.2099e-02,8.8480e-02,8.5325e-02,8.2411e-02,7.9755e-02,7.7288e-02,7.5219e-02,7.3186e-02,7.1294e-02,6.9381e-02,6.7911e-02,6.6475e-02,6.5137e-02,6.3714e-02,5.7884e-02,5.3774e-02,5.0362e-02,4.7486e-02,4.4841e-02,4.2862e-02,4.0198e-02,3.9480e-02,3.7505e-02,3.6769e-02,3.5656e-02,3.4351e-02,3.3446e-02,3.2701e-02,3.1858e-02
1.3012e-01,1.2055e-01,1.1273e-01,1.0631e-01,1.0087e-01,9.6116e-02,9.2028e-02,8.8412e-02,8.5260e-02,8.2348e-02,7.9696e-02,7.7226e-02,7.5161e-02,7.3131e-02,7.1239e-02,6.9328e-02,6.7857e-02,6.6420e-02,6.5088e-02,6.3665e-02,5.7837e-02,5.3726e-02,5.0326e-02,4.7449e-02,4.4805e-02,4.2836e-02,4.0171e-02,3.9448e-02,3.7469e-02,3.6740e-02,3.5629e-02,3.4323e-02,3.3425e-02,3.2673e-02,3.1834e-02
1.3002e-01,1.2046e-01,1.1265e-01,1.0623e-01,1.0079e-01,9.6043e-02,9.1958e-02,8.8344e-02,8.5194e-02,8.2284e-02,7.9637e-02,7.7165e-02,7.5103e-02,7.3075e-02,7.1184e-02,6.9276e-02,6.7804e-02,6.6366e-02,6.5039e-02,6.3615e-02,5.7791e-02,5.3678e-02,5.0290e-02,4.7411e-02,4.4769e-02,4.2810e-02,4.0144e-02,3.9416e-02,3.7434e-02,3.6712e-02,3.5603e-02,3.4294e-02,3.3404e-02,3.2645e-02,3.1811e-02
1.2992e-01,1.2037e-01,1.1256e-01,1.0615e-01,1.0071e-01,9.5970e-02,9.1888e-02,8.8276e-02,8.5129e-02,8.2221e-02,7.9577e-02,7.7104e-02,7.5045e-02,7.3020e-02,7.1129e-02,6.9224e-02,6.7750e-02,6.6312e-02,6.4991e-02,6.3566e-02,5.7745e-02,5.3630e-02,5.0253e-02,4.7373e-02,4.4733e-02,4.2784e-02,4.0117e-02,3.9384e-02,3.7399e-02,3.6683e-02,3.5576e-02,3.4266e-02,3.3383e-02,3.2618e-02,3.1787e-02
1.2982e-01,1.2027e-01,1.1248e-01,1.0607e-01,1.0064e-01,9.5897e-02,9.1818e-02,8.8209e-02,8.5064e-02,8.2158e-02,7.9518e-02,7.7044e-02,7.4987e-02,7.2964e-02,7.1075e-02,6.9172e-02,6.7697e-02,6.6258e-02,6.4942e-02,6.3518e-02,5.7699e-02,5.3582e-02,5.0217e-02,4.7335e-02,4.4698e-02,4.2758e-02,4.0090e-02,3.9352e-02,3.7364e-02,3.6654e-02,3.5549e-02,3.4238e-02,3.3363e-02,3.2590e-02,3.1764e-02
1.2972e-01,1.2018e-01,1.1239e-01,1.0598e-01,1.0056e-01,9.5825e-02,9.1748e-02,8.8141e-02,8.4999e-02,8.2095e-02,7.9459e-02,7.6983e-02,7.4930e-02,7.2909e-02,7.1020e-02,6.9120e-02,6.7643e-02,6.6204e-02,6.4893e-02,6.3469e-02,5.7652e-02,5.3535e-02,5.0181e-02,4.7298e-02,4.4662e-02,4.2732e-02,4.0063e-02,3.9321e-02,3.7330e-02,3.6625e-02,3.5523e-02,3.4211e-02,3.3342e-02,3.2563e-02,3.1740e-02
1.2962e-01,1.2009e-01,1.1231e-01,1.0590e-01,1.0048e-01,9.5752e-02,9.1679e-02,8.8074e-02,8.4934e-02,8.2032e-02,7.9401e-02,7.6923e-02,7.4872e-02,7.2854e-02,7.0966e-02,6.9069e-02,6.7590e-02,6.6150e-02,6.4845e-02,6.3421e-02,5.7607e-02,5.3487e-02,5.0145e-02,4.7260e-02,4.4627e-02,4.2705e-02,4.0036e-02,3.9289e-02,3.7296e-02,3.6597e-02,3.5496e-02,3.4184e-02,3.3321e-02,3.2535e-02,3.1717e-02
